plan_no	subject_plan	plan_description	section	note_title	note_subject	domain_context	status
4	🌍 Geotechnical Engineering	Understand soil behavior and apply geotechnical principles to soil classification, seepage, consolidation, shear strength, foundations, retaining structures, slope stability, and ground improvement.	Earth Retaining Structures	Gravity Retaining Walls	Earth Retaining Structures and Slope Stability	CIVIL_ENGINEERING	Unmapped
4	🌍 Geotechnical Engineering	Understand soil behavior and apply geotechnical principles to soil classification, seepage, consolidation, shear strength, foundations, retaining structures, slope stability, and ground improvement.	Earth Retaining Structures	Cantilever Retaining Walls	Earth Retaining Structures and Slope Stability	CIVIL_ENGINEERING	Unmapped
4	🌍 Geotechnical Engineering	Understand soil behavior and apply geotechnical principles to soil classification, seepage, consolidation, shear strength, foundations, retaining structures, slope stability, and ground improvement.	Earth Retaining Structures	Sheet Piles	Earth Retaining Structures and Slope Stability	CIVIL_ENGINEERING	Unmapped
4	🌍 Geotechnical Engineering	Understand soil behavior and apply geotechnical principles to soil classification, seepage, consolidation, shear strength, foundations, retaining structures, slope stability, and ground improvement.	Earth Retaining Structures	Anchored Earth-Retaining Structures	Earth Retaining Structures and Slope Stability	CIVIL_ENGINEERING	Unmapped
4	🌍 Geotechnical Engineering	Understand soil behavior and apply geotechnical principles to soil classification, seepage, consolidation, shear strength, foundations, retaining structures, slope stability, and ground improvement.	Slope Stability and Ground Improvement	Types of Slope Failure	Earth Retaining Structures and Slope Stability	CIVIL_ENGINEERING	Unmapped
4	🌍 Geotechnical Engineering	Understand soil behavior and apply geotechnical principles to soil classification, seepage, consolidation, shear strength, foundations, retaining structures, slope stability, and ground improvement.	Slope Stability and Ground Improvement	Infinite Slope Analysis	Earth Retaining Structures and Slope Stability	CIVIL_ENGINEERING	Unmapped
4	🌍 Geotechnical Engineering	Understand soil behavior and apply geotechnical principles to soil classification, seepage, consolidation, shear strength, foundations, retaining structures, slope stability, and ground improvement.	Slope Stability and Ground Improvement	Method of Slices	Earth Retaining Structures and Slope Stability	CIVIL_ENGINEERING	Unmapped
4	🌍 Geotechnical Engineering	Understand soil behavior and apply geotechnical principles to soil classification, seepage, consolidation, shear strength, foundations, retaining structures, slope stability, and ground improvement.	Slope Stability and Ground Improvement	Factors Affecting Slope Stability	Earth Retaining Structures and Slope Stability	CIVIL_ENGINEERING	Unmapped
4	🌍 Geotechnical Engineering	Understand soil behavior and apply geotechnical principles to soil classification, seepage, consolidation, shear strength, foundations, retaining structures, slope stability, and ground improvement.	Slope Stability and Ground Improvement	Mechanical Stabilization	Earth Retaining Structures and Slope Stability	CIVIL_ENGINEERING	Unmapped
4	🌍 Geotechnical Engineering	Understand soil behavior and apply geotechnical principles to soil classification, seepage, consolidation, shear strength, foundations, retaining structures, slope stability, and ground improvement.	Slope Stability and Ground Improvement	Soil Replacement	Earth Retaining Structures and Slope Stability	CIVIL_ENGINEERING	Unmapped
4	🌍 Geotechnical Engineering	Understand soil behavior and apply geotechnical principles to soil classification, seepage, consolidation, shear strength, foundations, retaining structures, slope stability, and ground improvement.	Slope Stability and Ground Improvement	Preloading and Surcharging	Earth Retaining Structures and Slope Stability	CIVIL_ENGINEERING	Unmapped
4	🌍 Geotechnical Engineering	Understand soil behavior and apply geotechnical principles to soil classification, seepage, consolidation, shear strength, foundations, retaining structures, slope stability, and ground improvement.	Slope Stability and Ground Improvement	Vertical Drains	Earth Retaining Structures and Slope Stability	CIVIL_ENGINEERING	Unmapped
4	🌍 Geotechnical Engineering	Understand soil behavior and apply geotechnical principles to soil classification, seepage, consolidation, shear strength, foundations, retaining structures, slope stability, and ground improvement.	Slope Stability and Ground Improvement	Grouting	Earth Retaining Structures and Slope Stability	CIVIL_ENGINEERING	Unmapped
4	🌍 Geotechnical Engineering	Understand soil behavior and apply geotechnical principles to soil classification, seepage, consolidation, shear strength, foundations, retaining structures, slope stability, and ground improvement.	Slope Stability and Ground Improvement	Geosynthetics	Earth Retaining Structures and Slope Stability	CIVIL_ENGINEERING	Unmapped
5	💧 Water Resources Engineering	Study fluid behavior, hydraulics, hydrologic processes, water supply, treatment, drainage, and hydraulic structures used in the planning and design of civil engineering water systems.	Fluid Mechanics	Fluid Properties	Fluid Mechanics	ENGINEERING_SCIENCES	Unmapped
5	💧 Water Resources Engineering	Study fluid behavior, hydraulics, hydrologic processes, water supply, treatment, drainage, and hydraulic structures used in the planning and design of civil engineering water systems.	Fluid Mechanics	Hydrostatics	Fluid Mechanics	ENGINEERING_SCIENCES	Unmapped
5	💧 Water Resources Engineering	Study fluid behavior, hydraulics, hydrologic processes, water supply, treatment, drainage, and hydraulic structures used in the planning and design of civil engineering water systems.	Fluid Mechanics	Fluid Kinematics	Fluid Mechanics	ENGINEERING_SCIENCES	Unmapped
5	💧 Water Resources Engineering	Study fluid behavior, hydraulics, hydrologic processes, water supply, treatment, drainage, and hydraulic structures used in the planning and design of civil engineering water systems.	Fluid Mechanics	Fluid Dynamics	Fluid Mechanics	ENGINEERING_SCIENCES	Unmapped
5	💧 Water Resources Engineering	Study fluid behavior, hydraulics, hydrologic processes, water supply, treatment, drainage, and hydraulic structures used in the planning and design of civil engineering water systems.	Fluid Mechanics	Bernoulli Equation	Fluid Mechanics	ENGINEERING_SCIENCES	Unmapped
5	💧 Water Resources Engineering	Study fluid behavior, hydraulics, hydrologic processes, water supply, treatment, drainage, and hydraulic structures used in the planning and design of civil engineering water systems.	Fluid Mechanics	Pipe Flow	Fluid Mechanics	ENGINEERING_SCIENCES	Unmapped
5	💧 Water Resources Engineering	Study fluid behavior, hydraulics, hydrologic processes, water supply, treatment, drainage, and hydraulic structures used in the planning and design of civil engineering water systems.	Fluid Mechanics	Hydraulic Energy and Head Losses	Fluid Mechanics	ENGINEERING_SCIENCES	Unmapped
5	💧 Water Resources Engineering	Study fluid behavior, hydraulics, hydrologic processes, water supply, treatment, drainage, and hydraulic structures used in the planning and design of civil engineering water systems.	Fluid Mechanics	Dimensional Analysis	Fluid Mechanics	ENGINEERING_SCIENCES	Unmapped
5	💧 Water Resources Engineering	Study fluid behavior, hydraulics, hydrologic processes, water supply, treatment, drainage, and hydraulic structures used in the planning and design of civil engineering water systems.	Fluid Mechanics	Pumps	Fluid Mechanics	ENGINEERING_SCIENCES	Unmapped
5	💧 Water Resources Engineering	Study fluid behavior, hydraulics, hydrologic processes, water supply, treatment, drainage, and hydraulic structures used in the planning and design of civil engineering water systems.	Fluid Mechanics	Turbines	Fluid Mechanics	ENGINEERING_SCIENCES	Unmapped
5	💧 Water Resources Engineering	Study fluid behavior, hydraulics, hydrologic processes, water supply, treatment, drainage, and hydraulic structures used in the planning and design of civil engineering water systems.	Open Channel Hydraulics	Open Channel Flow	Hydraulics	CIVIL_ENGINEERING	Unmapped
5	💧 Water Resources Engineering	Study fluid behavior, hydraulics, hydrologic processes, water supply, treatment, drainage, and hydraulic structures used in the planning and design of civil engineering water systems.	Open Channel Hydraulics	Flow Classification in Open Channels	Hydraulics	CIVIL_ENGINEERING	Unmapped
